"hora_id_ref","id_linha","sentido_linha","let_cod_linha","let_destino","let_origem","meta_qtde_onibus"
"12",1063,1,"3785-10","METRÔ ITAQUERA","COHAB BARRO BRANCO",6
"12",828,1,"9785-10","METRÔ BARRA FUNDA","VL. TEREZINHA",6
"12",512,1,"7903-10","PÇA. RAMOS DE AZEVEDO","JD. JOÃO XXIII/EDUC.",3
"12",33819,2,"3761-10","METRÔ CARRÃO","3A. DIVISÃO",5
"12",33874,2,"4716-10","METRÔ STA. CRUZ","SACOMÃ",4
"12",34974,2,"407Y-10","METRÔ VL. PRUDENTE","PQ. SAVOY CITY",4
"12",33863,2,"4025-10","METRÔ TATUAPÉ","VL. CALIFÓRNIA",6
"12",34954,2,"4013-10","TERM. SÃO MATEUS","JD. STO. ANDRÉ",4
"12",33384,2,"971R-42","METRÔ SANTANA","CDHU VOITH",4
"12",33638,2,"9002-10","TERM. CACHOEIRINHA","JD. PERY ALTO",4
"12",33555,2,"746K-10","CAMPO BELO","PARAISÓPOLIS",3
"12",1450,1,"6505-10","TERM. BANDEIRA","TERM. GUARAPIRANGA",8
"12",2596,1,"626A-10","MAR PAULISTA","CANTINHO DO CÉU",1
"12",34682,2,"7062-31","TERM. CAMPO LIMPO","INOCOOP CAMPO LIMPO",1
"12",207,1,"208V-10","TERM. PQ. D. PEDRO II","TERM. A. E. CARVALHO",14
"12",238,1,"2756-10","METRÔ PATRIARCA","GUAIANASES",3
"12",1354,1,"3737-31","CIRCULAR","METRÔ GUILHERMINA/ESPERANÇA ",1
"12",34884,2,"908T-10","BUTANTÃ","TERM. PQ. D. PEDRO II",3
"12",2454,1,"3015-10","JD. MABEL","JD. ROMANO",1
"12",33114,2,"477A-10","TERM. PINHEIROS","SACOMÃ",6
"12",1369,1,"978A-10","METRÔ BARRA FUNDA","TERM. CACHOEIRINHA",8
"12",35357,2,"606Y-10","CHÁC. DO CONDE","EST. MENDES/VL. NATAL",1
"12",1047,1,"3751-10","METRÔ ITAQUERA","COHAB PRESTES MAIA",5
"12",32992,2,"273L-10","METRÔ ARTUR ALVIM","CPTM JOSÉ BONIFÁCIO",4
"12",1156,1,"6071-10","TERM. STO. AMARO","JD. ORION",6
"12",1914,1,"7062-31","TERM. CAMPO LIMPO","INOCOOP CAMPO LIMPO",1
"12",1099,1,"4029-10","TERM. VL PRUDENTE","SÃO MATEUS",7
"12",2074,1,"8023-10","TERM. VL. SÔNIA","CDHU MUNCK",1
"12",1108,1,"4729-10","METRÔ BELÉM","PQ. BANCÁRIO",3
"12",34927,2,"4003-10","E.T. ITAQUERA","INÁCIO MONTEIRO",3
"12",33240,2,"7725-10","TERM. LAPA","RIO PEQUENO",2
"12",33549,2,"736I-10","STO. AMARO","JD. INGÁ",5
"12",288,1,"4222-10","MOOCA","PQ. STA. MADALENA",3
"12",1259,1,"8009-10","TERM. PIRITUBA","CID. D'ABRIL 3ª GLEBA",1
"12",1797,1,"3003-10","CPTM VL. MARA/ITAIM","JD. SÃO MARTINHO",2
"12",41,1,"7054-10","TERM. CAMPO LIMPO","JD. MACEDÔNIA",1
"12",33165,2,"2769-10","METRÔ TATUAPÉ","JD. ROMANO",2
"12",1027,1,"373L-10","METRÔ ITAQUERA","JD. LIMOEIRO",4
"12",34045,2,"509M-10","TERM. PRINC. ISABEL","JD. MIRIAM",5
"12",35039,2,"7062-41","HORTO DO YPÊ","METRÔ CAMPO LIMPO",2
"12",2255,1,"2104-10","TERM. PQ. D. PEDRO II","METRÔ SANTANA",2
"12",34968,2,"407P-10","METRÔ TATUAPÉ","TERM. CID. TIRADENTES",8
"12",1039,1,"3739-10","METRÔ ITAQUERA","RECANTO VERDE SOL",10
"12",856,1,"172J-10","TATUAPÉ","JD. BRASIL",10
"12",34745,2,"607C-10","ITAIM BIBI","JD. MIRIAM",9
"12",32846,2,"5630-10","METRÔ BRÁS","TERM. GRAJAÚ",8
"12",35014,2,"809T-10","LAPA","COHAB RAPOSO TAVARES",3
"12",34490,2,"7001-10","JD. ÂNGELA","VL. GILDA",4
"12",35342,2,"8019-31","TERM. VL. SÔNIA","PQ. CONTINENTAL",2
"12",1655,1,"513L-10","PQ. BELÉM","TERM. SACOMÃ",4
"12",928,1,"2715-10","METRÔ PATRIARCA","VL. SÍLVIA",3
"12",1256,1,"8006-10","TERM. PIRITUBA","JD. DONÁRIA",2
"12",1148,1,"6057-10","TERM. GRAJAÚ","VL. NATAL",5
"12",628,1,"1767-10","METRÔ TUCURUVI","PQ. EDU CHAVES",4
"12",34692,2,"7059-10","TERM. CAMPO LIMPO","PQ. DO ENGENHO",3
"12",906,1,"2021-10","CPTM GUAIANASES","JD. BANDEIRANTES",5
"12",33575,2,"8199-10","CEM. VL. NOVA CACHOEIRINHA","PIRITUBA",9
"12",34835,2,"809R-10","TERM. PINHEIROS","RIO PEQUENO",1
"12",922,1,"2709-10","VL. UNIÃO","METRÔ PATRIARCA",1
"12",1884,1,"7050-10","TERM. CAMPO LIMPO","JD. DAS ROSAS",1
"12",2606,1,"8083-10","METRÔ BUTANTÃ","CID. UNIVERSITÁRIA",2
"12",33121,2,"5154-10","TERM. PRINC. ISABEL","TERM. STO. AMARO",6
"12",1168,1,"6080-10","SHOP. INTERLAGOS","JD. LUCÉLIA",7
"12",2601,1,"3789-51","CIRCULAR","METALÚRGICOS",1
"12",2114,1,"307C-10","METRÔ ARTUR ALVIM","CONJ. ENCOSTA NORTE",4
"12",1442,1,"5370-10","LGO. SÃO FRANCISCO","TERM. VARGINHA",8
"12",390,1,"273N-10","METRÔ VL. MATILDE","CID. KEMEL II",7
"12",344,1,"475R-10","TERM. PQ. D. PEDRO II","JD. SÃO SAVÉRIO",6
"12",33770,2,"342C-10","PENHA","JD. MARÍLIA",3
"12",936,1,"2722-31","JD. VERÔNIA","METRÔ GUILHERMINA/ESPERANÇA",2
"12",1120,1,"5022-10","JABAQUARA","VL. STA. MARGARIDA",4
"12",34653,2,"7051-10","TERM. CAMPO LIMPO","JD. ROSANA",1
"12",1165,1,"6076-10","TERM. STO. AMARO","JD. PROGRESSO",8
"12",32838,2,"5362-10","PÇA. DA SÉ","PQ. RES. COCAIA",5
"12",33883,2,"5011-10","STO. AMARO","ELDORADO",8
"12",33088,2,"4111-10","PÇA. DA REPÚBLICA","VL. MONUMENTO",2
"12",33144,2,"2626-10","TERM. PQ. D. PEDRO II","JD. NAZARÉ",9
"12",33544,2,"7040-10","PINHEIROS","PARAISÓPOLIS",10
"12",33674,2,"2021-10","CPTM GUAIANASES","JD. BANDEIRANTES",2
"12",33897,2,"517J-10","TERM. ÁGUA ESPRAIADA","JD. SELMA",5
"12",35274,2,"8000-1","PÇA. RAMOS DE AZEVEDO","TERM. LAPA",3
"12",2156,1,"4085-10","METRÔ ITAQUERA","COHAB FAZENDA DO CARMO",3
"12",785,1,"746H-10","STO. AMARO","JD. JAQUELINE",7
"12",37,1,"609F-10","TERM. PRINC. ISABEL","CHÁC. SANTANA",9
"12",34663,2,"7053-21","TERM. CAMPO LIMPO","JD. MARIA SAMPAIO",2
"12",2144,1,"4051-10","CPTM GUAIANASES","JD. SÃO PAULO",2
"12",33242,2,"775N-10","METRÔ VL. MADALENA","RIO PEQUENO",1
"12",771,1,"6418-10","BROOKLIN NOVO","REAL PQ.",1
"12",947,1,"2732-10","VL. REGINA","METRÔ ARTUR ALVIM",2
"12",34132,2,"8545-10","METRÔ BARRA FUNDA","PENTEADO",5
"12",817,1,"9717-10","METRÔ SANTANA","JD. ALMANARA",4
"12",8,1,"695V-10","METRÔ ANA ROSA","TERM. CAPELINHA",2
"12",1892,1,"857R-10","ACLIMAÇÃO","TERM. CAMPO LIMPO",5
"12",33188,2,"8062-10","LAPA","PQ. SÃO DOMINGOS",1
"12",2081,1,"8073-10","TERM. VL. SÔNIA","JD. GUARAÚ",3
"12",397,1,"2769-10","METRÔ TATUAPÉ","JD. ROMANO",5
"12",33100,2,"4708-10","METRÔ VL. MARIANA","JD. CLÍMAX",2
"12",34756,2,"3728-41","PQ. NOVA SAVOY","METRÔ ARTUR ALVIM",1
"12",375,1,"2583-10","TERM. ARICANDUVA","VL. CURUÇÁ",2
"12",461,1,"9500-10","PÇA. DO CORREIO","TERM. CACHOEIRINHA",3
"12",1616,1,"5164-21","PQ. IBIRAPUERA","CID. LEONOR",2
"12",625,1,"1764-10","METRÔ SANTANA","JD. CORISCO",5
"12",34629,2,"5018-31","JABAQUARA","SHOP. INTERLAGOS",2
"12",33804,2,"3736-10","METRÔ ARTUR ALVIM","JD. NSA. SRA. DO CARMO",5
"12",35246,2,"208M-10","TERM. PINHEIROS","METRÔ SANTANA",6
"12",33042,2,"5652-10","PÇA. DA SÉ","JD. IV CENTENÁRIO",5
"12",1381,1,"877T-10","METRÔ PARAÍSO","VL. ANASTÁCIO",2
"12",33560,2,"746V-10","HOSP. CAMPO LIMPO","JD. REBOUÇAS",7
"12",277,1,"3024-10","TERM. VL PRUDENTE","VL. INDUSTRIAL",1
"12",33904,2,"5701-10","TERM. ÁGUA ESPRAIADA","METRÔ CONCEIÇÃO",7
"12",35290,2,"605A-10","METRÔ JABAQUARA","CENTRO PARALIMPICO",2
"12",2069,1,"809A-10","TERM. PINHEIROS","JD. D'ABRIL",3
"12",34394,2,"5142-10","TERM. PQ. D. PEDRO II","TERM. SAPOPEMBA",5
"12",33710,2,"2727-10","CONJ. A. E. CARVALHO","METRÔ ARTUR ALVIM",4
"12",2271,1,"7062-41","HORTO DO YPÊ","METRÔ CAMPO LIMPO",1
"12",33729,2,"3025-10","CPTM GUAIANASES","JD. WILMA FLOR",4
"12",1924,1,"7059-10","TERM. CAMPO LIMPO","PQ. DO ENGENHO",2
"12",406,1,"8040-10","TERM. LAPA","SOL NASCENTE",4
"12",35273,2,"3712-51","METRÔ ITAQUERA","VL. COSMOPOLITA",4
"12",34108,2,"875H-10","METRÔ VL. MARIANA","TERM. LAPA",5
"12",33472,2,"271P-10","PÇA DO CORREIO","CANGAÍBA",5
"12",1053,1,"3762-10","METRÔ TATUAPÉ","JD. IVA",9
"12",47,1,"637P-10","TERM. PINHEIROS","TERM. STO. AMARO",11
"12",33377,2,"875A-10","PERDIZES","AEROPORTO",8
"12",34041,2,"8000-10","PÇA. RAMOS DE AZEVEDO","TERM. LAPA",2
"12",33089,2,"4114-10","TERM. PQ. D. PEDRO II","JD. DA SAÚDE",2
"12",788,1,"746P-10","STO. AMARO","PARAISÓPOLIS",5
"12",29,1,"6803-10","TERM. JOÃO DIAS","JD. CAPELINHA",1
"12",34654,2,"7052-10","TERM. CAMPO LIMPO","JD. HELGA",2
"12",2245,1,"809H-10","LAPA","JD. BOA VISTA",6
"12",252,1,"263C-10","COHAB II","JD. HELENA",4
"12",109,1,"675R-10","METRÔ JABAQUARA","GRAJAÚ",2
"12",34422,2,"2710-31","TERM. A. E. CARVALHO","METRÔ PATRIARCA",1
"12",32858,2,"6027-10","TERM. STO. AMARO","JD. GRAUNA",6
"12",33571,2,"819A-10","JD. PRIMAVERA","CPTM VL. AURORA",12
"12",33846,2,"3098-10","SHOP. ARICANDUVA","JD. SÃO FRANCISCO",6
"12",33,1,"6813-10","TERM. CAPELINHA","JD. LÍDIA",1
"12",33274,2,"771P-10","TERM. PINHEIROS","JD. JOÃO XXIII",2
"12",980,1,"3064-10","CPTM GUAIANASES","CID. TIRADENTES",6
"12",34494,2,"8020-10","SHOP. MORUMBI","BUTANTÃ",1
"12",32780,2,"6835-10","TERM. CAPELINHA","VALO VELHO",3
"12",33741,2,"3053-10","METRÔ BELÉM","JD. ITÁPOLIS",6
"12",32772,2,"669A-10","TERM. PRINC. ISABEL","TERM. STO. AMARO",9
"12",34576,2,"3002-10","SÃO MIGUEL","JD. MABEL",3
"12",33333,2,"178T-10","CEASA","METRÔ SANTANA",7
"12",283,1,"3746-10","METRÔ BELÉM","JD. IMPERADOR",5
"12",33566,2,"8010-10","LAPA","PERUS",11
"12",35218,2,"189L-10","LAPA","CONEXÃO VL. IÓRIO",2
"12",33707,2,"2725-10","JD. SÃO CARLOS","METRÔ ARTUR ALVIM",3
"12",2222,1,"407I-10","METRÔ BRESSER","CONJ. MANOEL DA NÓBREGA",2
"12",33459,2,"121G-10","METRÔ TUCURUVI","PQ. NOVO MUNDO",5
"12",32,1,"6806-10","TERM. JOÃO DIAS","JD. NOVO ORIENTE",1
"12",56,1,"6048-10","STO. AMARO","CAPÃO REDONDO",5
"12",2570,1,"1012-21","JD. ROSINHA","TERM. JD. BRITÂNIA",3
"12",1661,1,"5038-10","TERM. SACOMÃ","PQ. BRISTOL",3
"12",33086,2,"407M-10","METRÔ VL. MARIANA","VL. MONUMENTO",1
"12",1109,1,"4734-10","METRÔ SAÚDE","VL. MORAES",12
"12",32815,2,"637P-10","TERM. PINHEIROS","TERM. STO. AMARO",5
"12",880,1,"9032-10","TERM. CACHOEIRINHA","JD. DAMASCENO",8
"12",35005,2,"4056-10","TERM. SÃO MATEUS","PQ. BOA ESPERANÇA",1
"12",33093,2,"4221-10","TERM. PQ. D. PEDRO II","JD. PLANALTO",4
"12",2198,1,"407J-10","METRÔ TATUAPÉ","JD. SOARES",9
"12",33693,2,"2711-10","METRÔ PATRIARCA","PONTE RASA",3
"12",1,1,"5119-10","LGO. SÃO FRANCISCO","TERM. CAPELINHA",7
"12",496,1,"7458-10","TERM. VL. SÔNIA","JD. BOA VISTA",3
"12",2597,1,"627M-10","TERM. STO. AMARO","MAR PAULISTA",2
"12",713,1,"2100-10","PÇA. DA SÉ","TERM. VL. CARRÃO",14
"12",34913,2,"4052-10","METRÔ ITAQUERA","CPTM GUAIANASES",1
"12",33684,2,"2704-10","METRÔ ITAQUERA","JD. ROBRU",3
"12",34907,2,"607A-10","SOCORRO","JD. APURÁ",5
"12",34831,2,"8610-10","TERM. BANDEIRA","JD. PAULO VI",6
"12",32813,2,"5318-10","PÇA. DA SÉ","CHÁC. SANTANA",9
"12",33974,2,"6017-10","JD. ÂNGELA","JD. NAKAMURA",5
"12",1102,1,"4032-10","OBJETIVO UNIP","VL. DAS MERCÊS",2
"12",33646,2,"9011-10","TERM. CACHOEIRINHA","CPTM JARAGUÁ",6
"12",35369,2,"3789-51","CIRCULAR","METALÚRGICOS",1
"12",32781,2,"6836-10","TERM. JOÃO DIAS","CAPÃO REDONDO",4
"12",35018,2,"4086-10","CIRCULAR","TERM. CID. TIRADENTES",1
"12",34912,2,"4051-10","CPTM GUAIANASES","JD. SÃO PAULO",2
"12",1220,1,"6043-10","TERM. STO. AMARO","JD. CAPELINHA",2
"12",35368,2,"3069-21","TERM. SÃO MATEUS","JD. ALTO ALEGRE",1
"12",34137,2,"978A-10","METRÔ BARRA FUNDA","TERM. CACHOEIRINHA",5
"12",2178,1,"4004-10","BARRO BRANCO","TERM. CID. TIRADENTES",2
"12",1370,1,"5100-10","TERM. PQ. D. PEDRO II","TERM. PINHEIROS",1
"12",33198,2,"8544-10","PÇA. DO CORREIO","CID. D'ABRIL 3ª GLEBA",3
"12",33992,2,"6047-10","STO. AMARO","JD. LÍDIA",5
"12",33465,2,"2175-10","TERM. PQ. D. PEDRO II","PQ. EDU CHAVES",2
"13",32981,2,"2451-10","TERM. ARICANDUVA","VL. SÃO FRANCISCO",1
"13",34031,2,"8200-10","TERM. LAPA","TERM. PIRITUBA",2
"13",35368,2,"3069-21","TERM. SÃO MATEUS","JD. ALTO ALEGRE",1
"13",31,1,"6805-10","TERM. JOÃO DIAS","TERM. CAPELINHA",2
"13",33569,2,"8014-10","PERUS","MORRO DOCE",6
"13",1650,1,"3001-10","TERM. SÃO MIGUEL","ITAIM PAULISTA",1
"13",1655,1,"513L-10","PQ. BELÉM","TERM. SACOMÃ",3
"13",35014,2,"809T-10","LAPA","COHAB RAPOSO TAVARES",3
"13",1152,1,"6063-10","TERM. VARGINHA","JD. VARGINHA",6
"13",1895,1,"7053-21","TERM. CAMPO LIMPO","JD. MARIA SAMPAIO",1
"13",2196,1,"407G-10","METRÔ CARRÃO","JD. NOVA VITÓRIA",10
"13",33267,2,"748A-41","LAPA","JD. PERI PERI",1
"13",33460,2,"2123-10","LIBERDADE","VL. MEDEIROS",5
"13",1218,1,"6041-10","STO. AMARO","JD. JANGADEIRO",7
"13",33550,2,"745M-10","SHOP. SP MARKET","CAMPO LIMPO",8
"13",210,1,"2435-10","TERM. ARICANDUVA","JD. COIMBRA",1
"13",2237,1,"4056-10","TERM. SÃO MATEUS","PQ. BOA ESPERANÇA",3
"13",1364,1,"8545-10","METRÔ BARRA FUNDA","PENTEADO",1
"13",35316,2,"4021-10","VL. CHUCA","METRÔ ITAQUERA",5
"13",1492,1,"5018-10","JABAQUARA","SHOP. INTERLAGOS",2
"13",628,1,"1767-10","METRÔ TUCURUVI","PQ. EDU CHAVES",3
"13",207,1,"208V-10","TERM. PQ. D. PEDRO II","TERM. A. E. CARVALHO",15
"13",34209,2,"695X-10","METRÔ JABAQUARA","TERM. VARGINHA",14
"13",34974,2,"407Y-10","METRÔ VL. PRUDENTE","PQ. SAVOY CITY",3
"13",2309,1,"4027-41","SÃO MATEUS","MORRO DO CRUZEIRO",1
"13",34968,2,"407P-10","METRÔ TATUAPÉ","TERM. CID. TIRADENTES",9
"13",35038,2,"2029-10","METRÔ TUCURUVI","JD. FONTÁLIS",4
"13",2447,1,"4055-10","VL. SOLANGE","CPTM GUAIANASES",1
"13",2595,1,"606C-10","CANTINHO DO CÉU","CIRCULAR",1
"13",33001,2,"2755-10","METRÔ PENHA","GUAIANASES",8
"13",34041,2,"8000-10","PÇA. RAMOS DE AZEVEDO","TERM. LAPA",2
"13",1063,1,"3785-10","METRÔ ITAQUERA","COHAB BARRO BRANCO",8
"13",33135,2,"2031-10","TERM. A. E. CARVALHO","CID. KEMEL II",4
"13",34073,2,"5106-31","METRÔ ANA ROSA","JD. SELMA",3
"13",34440,2,"5029-10","TERM. SACOMÃ","JD. PATENTE",4
"13",34954,2,"4013-10","TERM. SÃO MATEUS","JD. STO. ANDRÉ",2
"13",2058,1,"807J-10","SHOP. MORUMBI","TERM. CAMPO LIMPO",6
"13",1471,1,"3903-10","PENHA","JD. VL. NOVA",1
"13",841,1,"118Y-10","LAPA","LAUZANE PAULISTA",5
"13",35041,2,"119L-10","TERM. LAPA","VL. SULINA",1
"13",1726,1,"8020-10","SHOP. MORUMBI","BUTANTÃ",1
"13",1885,1,"7051-10","TERM. CAMPO LIMPO","JD. ROSANA",2
"13",34665,2,"7057-10","TERM. CAMPO LIMPO","JD. MITSUTANI",2
"13",33915,2,"6056-10","TERM. GRAJAÚ","PQ. STA. CECÍLIA",8
"13",937,1,"2723-10","METRÔ ITAQUERA","UNIÃO DE VL. NOVA",6
"13",543,1,"1743-10","SHOP. D","JD. PERY ALTO",4
"13",898,1,"2009-10","CPTM GUAIANASES","JD. ROBRU",7
"13",33015,2,"3462-10","METRÔ TATUAPÉ","VL. SANTANA",3
"13",33112,2,"475R-10","TERM. PQ. D. PEDRO II","JD. SÃO SAVÉRIO",14
"13",35032,2,"2030-10","METRÔ SANTANA","LAUZANE PAULISTA",1
"13",931,1,"2718-10","METRÔ PENHA","VL. SÍLVIA",5
"13",213,1,"2451-10","TERM. ARICANDUVA","VL. SÃO FRANCISCO",1
"13",1986,1,"6076-41","TERM. STO. AMARO","JD. SATÉLITE II",1
"13",33628,2,"172U-10","MOOCA","CEM. PQ. DOS PINHEIROS",11
"13",33706,2,"2724-10","CONJ. ARAUCÁRIA","METRÔ ARTUR ALVIM",2
"13",5,1,"6801-10","TERM. JOÃO DIAS","JD. IBIRAPUERA",1
"13",1091,1,"373T-10","METRÔ BRESSER","JD. ITÁPOLIS",8
"13",358,1,"6291-10","TERM. BANDEIRA","INOCOOP CAMPO LIMPO",6
"13",2537,1,"8075-21","TERM. VL. SÔNIA","TERM. CAMPO LIMPO",1
"13",422,1,"846M-10","TERM. PINHEIROS","VL. PIAUÍ",1
"13",33945,2,"6092-10","TERM. GRAJAÚ","JD. DAS PEDRAS",4
"13",785,1,"746H-10","STO. AMARO","JD. JAQUELINE",7
"13",1095,1,"4025-10","METRÔ TATUAPÉ","VL. CALIFÓRNIA",9
"13",177,1,"6021-10","JD. NOVA ERA","TERM. VARGINHA",5
"13",35311,2,"3010-10","TERM. A. E. CARVALHO","CEM. DA SAUDADE",1
"13",1143,1,"6051-10","TERM. VARGINHA","JD. ITAJAÍ",1
"13",34033,2,"8400-10","PÇA. RAMOS DE AZEVEDO","TERM. PIRITUBA",6
"13",657,1,"701U-10","CID. UNIVERSITÁRIA","METRÔ SANTANA",4
"13",1916,1,"807M-10","SHOP. MORUMBI","TERM. CAMPO LIMPO",7
"13",34100,2,"7181-10","TERM. PRINC. ISABEL","CID. UNIVERSITÁRIA",2
"13",966,1,"3029-10","METRÔ TATUAPÉ","JD. DAS ROSAS",6
"13",1992,1,"7004-10","EST. STO. AMARO/GUIDO CALOI","TERM. JD. JACIRA",7
"13",1505,1,"6970-10","TERM. STO. AMARO","TERM. GRAJAÚ",5
"13",863,1,"1720-10","CANTAREIRA","JD. GUANCÃ",8
"13",458,1,"9301-10","PÇA. DO CORREIO","TERM. CASA VERDE",1
"13",34983,2,"407E-10","METRÔ CARRÃO","JD. STO. ANDRÉ",7
"13",378,1,"2666-10","TERM. PQ. D. PEDRO II","JD. CAMARGO VELHO",6
"13",2493,1,"6039-21","COHAB JD. SÃO BENTO","TERM. CAPELINHA",3
"13",33763,2,"3139-10","PÇA. JOÃO MENDES","JD. VL. FORMOSA",2
"13",2190,1,"4017-10","VL. YOLANDA","METALÚRGICOS",5
"13",33710,2,"2727-10","CONJ. A. E. CARVALHO","METRÔ ARTUR ALVIM",3
"13",1340,1,"875H-10","METRÔ VL. MARIANA","TERM. LAPA",7
"13",671,1,"1732-10","TERM. AMARAL GURGEL","VL. SABRINA",5
"13",967,1,"3031-10","METRÔ ITAQUERA","JD. ALTO PAULISTANO",5
"13",33914,2,"6055-10","SHOP. INTERLAGOS (VIA JD. SÃO BERNARDO)","EST. MENDES/VL. NATAL",7
"13",1257,1,"8007-10","TERM. PIRITUBA","HAB. TURÍSTICA",1
"13",34026,2,"8008-10","TERM. PIRITUBA","STA. MÔNICA",3
"13",547,1,"1756-10","METRÔ SANTANA","PEDRA BRANCA",5
"13",33630,2,"172Y-10","METRÔ BELÉM","VL. CONSTANÇA",4
"13",2607,1,"8084-10","CID. UNIVERSITÁRIA","METRÔ BUTANTÃ",2
"13",1224,1,"6047-10","STO. AMARO","JD. LÍDIA",2
"13",813,1,"938V-10","METRÔ BARRA FUNDA","JD. VISTA ALEGRE",7
"13",33384,2,"971R-42","METRÔ SANTANA","CDHU VOITH",2
"13",34880,2,"3206-10","CONJ. CHAPARRAL","METRÔ PENHA",2
"13",34938,2,"4210-10","TERM. PQ. D. PEDRO II","TERM. CID. TIRADENTES",10
"13",33812,2,"3745-10","METRÔ TATUAPÉ","JD. IMPERADOR",4
"13",34840,2,"8705-10","ANHANGABAÚ","SHOP. CONTINENTAL",4
"13",34403,2,"5026-10","JD. SÃO ROBERTO","CONJ. TEOTÔNIO VILELA",1
"13",1193,1,"6726-10","JD. GAIVOTAS   ","TERM. GRAJAÚ",7
"13",185,1,"637A-10","TERM. PINHEIROS","TERM. JD. ÂNGELA",18
"13",2079,1,"8072-10","METRÔ MORUMBI","PQ. IPÊ",4
"13",35214,2,"3051-10","TERM. A. E. CARVALHO","ERMELINO MATARAZZO",2
"13",335,1,"4717-10","METRÔ SAÚDE","JD. MARIA ESTELA",1
"13",34619,2,"5109-10","TERM. MERCADO","TERM. VL. PRUDENTE",2
"13",644,1,"1783-10","METRÔ SANTANA","CACHOEIRA",5
"13",2502,1,"7017-10","TERM. GUARAPIRANGA","JD. GUARUJÁ",4
"13",1882,1,"390E-10","TERM. PQ. D. PEDRO II","TERM. PENHA",3
"13",940,1,"2726-10","METRÔ PENHA","LIMOEIRO",7
"13",33874,2,"4716-10","METRÔ STA. CRUZ","SACOMÃ",5
"13",35034,2,"2032-10","METRÔ CARANDIRU","JD. BRASIL",4
"13",33255,2,"714C-10","PAULISTA","COHAB EDUCANDÁRIO",3
"13",468,1,"6250-10","TERM. BANDEIRA","JD. JAQUELINE",1
"13",34058,2,"576C-10","TERM. STO. AMARO","METRÔ JABAQUARA",7
"13",33683,2,"2703-10","METRÔ ITAQUERA","JD. ETELVINA",7
"13",33455,2,"351F-10","TERM. VL. CARRÃO","JAÇANÃ",6
"13",694,1,"2161-10","PÇA. DO CORREIO","PQ. EDU CHAVES",4
"13",1773,1,"6063-41","TERM. VARGINHA","JD. NOVO MARILDA",3
"13",33159,2,"273N-41","METRÔ VL. MATILDE","ITAIM PAULISTA",1
"13",35223,2,"6020-10","PARELHEIROS","CHÁC. BOSQUE DO SOL",1
"13",33601,2,"1021-10","TERM. PIRITUBA","COHAB BRASILÂNDIA",2
"13",2264,1,"2030-10","METRÔ SANTANA","LAUZANE PAULISTA",1
"13",33991,2,"6046-10","STO. AMARO","JD. SÃO BENTO NOVO",3
"13",1995,1,"7006-10","JD. ÂNGELA","JD. HORIZONTE AZUL",3
"13",1733,1,"6083-10","TERM. GRAJAÚ","JD. ELIANA",2
"13",1265,1,"8400-10","PÇA. RAMOS DE AZEVEDO","TERM. PIRITUBA",10
"13",34725,2,"9191-21","BOM RETIRO","METRÔ BARRA FUNDA",1
"13",34779,2,"8013-41","JD. PAINEIRAS","TERM. JD. BRITANIA",1
"13",90,1,"6027-10","TERM. STO. AMARO","JD. GRAUNA",6
"13",34955,2,"4014-10","TERM. VL. CARRÃO","JD. VL. CARRÃO",2
"13",2208,1,"507T-10","METRÔ CARRÃO","TERM. SAPOPEMBA",9
"13",34490,2,"7001-10","JD. ÂNGELA","VL. GILDA",5
"13",33253,2,"702C-10","METRÔ BELÉM","JD. BONFIGLIOLI",7
"13",586,1,"938C-10","TERM. PRINC. ISABEL","COHAB TAIPAS",3
"13",175,1,"6006-10","SHOP. INTERLAGOS","JD. HERCULANO",9
"13",33555,2,"746K-10","CAMPO BELO","PARAISÓPOLIS",3
"13",33865,2,"4027-10","JD. STO. ANDRÉ","HOSP. SÃO MATEUS",9
"13",33471,2,"271A-51","METRÔ SANTANA","CANGAÍBA",6
"13",33979,2,"6028-10","TERM. STO. AMARO","RIVIERA",7
"13",35298,2,"4020-10","JD. NOVO HORIZONTE","E. T. ITAQUERA",1
"13",1671,1,"514T-10","CONJ. HAB. TEOTÔNIO VILELA","TERM. SACOMÃ",8
"13",1413,1,"PAE1-10","PAESE A.1 IDA","PAESE A.1 VOLTA",1
"13",35216,2,"4093-10","TERM. CID. TIRADENTES","CID. TIRADENTES",3
"13",340,1,"4727-10","METRÔ PÇA. DA ÁRVORE","JD. CLÍMAX",2
"13",35015,2,"2105-10","LGO. DA CONCÓRDIA","JD. FILHOS DA TERRA",8
"13",33701,2,"2720-10","METRÔ GUILHERMINA/ESPERANÇA","JD. BELÉM",5
"13",861,1,"172X-10","METRÔ TATUAPÉ","PQ. NOVO MUNDO",5
"13",34399,2,"524M-10","SHOP. ARICANDUVA","MASCARENHAS DE MORAIS",6
"13",895,1,"2006-10","CPTM ITAIM PAULISTA","CID. KEMEL I",6
"13",34903,2,"199D-10","TERM. PINHEIROS","CONEXÃO VL. IÓRIO",6
"13",872,1,"9005-10","TERM. CACHOEIRINHA","JD. PRINCESA",8
"13",33325,2,"1760-10","SHOP. CENTER NORTE","COHAB ANTÁRTICA",3
"13",787,1,"746K-10","CAMPO BELO","PARAISÓPOLIS",3
"13",220,1,"2713-10","CHÁC. BELA VISTA","METRÔ PENHA",1
"13",34914,2,"4053-10","CPTM GUAIANASES","GUAIANASES",2
"13",2527,1,"4008-21","CIRCULAR","COHAB JOSÉ BONIFÁCIO C ",1
